image_file,pred_min,pred_max,pred_mean,num_contours,largest_area
IMG_20250428_134303.jpg,7.914015441201627e-05,0.4201469123363495,0.023376667872071266,0,0.0
IMG_20250428_134350.jpg,9.325836435891688e-05,0.30046260356903076,0.0017595029203221202,0,0.0
IMG_20250428_134522.jpg,8.488070307066664e-05,0.31611618399620056,0.0070654950104653835,0,0.0
IMG_20250428_134546.jpg,8.738117321627215e-05,0.3104249835014343,0.007523601409047842,0,0.0
IMG_20250428_134609.jpg,8.928800525609404e-05,0.3079434633255005,0.006529523059725761,0,0.0
IMG_20250428_134634.jpg,8.78924474818632e-05,0.30781251192092896,0.005649393890053034,0,0.0
IMG_20250428_134722.jpg,8.674371929373592e-05,0.322072833776474,0.007662700954824686,0,0.0
IMG_20250428_134839.jpg,0.00010594001651043072,0.2720433175563812,0.004600889515131712,0,0.0
IMG_20250428_134906.jpg,9.766790026333183e-05,0.2710133492946625,0.008858035318553448,0,0.0
IMG_20250428_134934.jpg,9.797274105949327e-05,0.2733590602874756,0.008042445406317711,0,0.0
IMG_20250428_134958.jpg,0.00010587631550151855,0.277998685836792,0.008635144680738449,0,0.0
IMG_20250428_135018.jpg,7.958392234286293e-05,0.29192402958869934,0.014197628013789654,0,0.0
IMG_20250428_135032.jpg,8.439506200375035e-05,0.3281880021095276,0.022765889763832092,0,0.0
IMG_20250428_135048.jpg,8.179115684470162e-05,0.31812968850135803,0.0169462189078331,0,0.0
IMG_20250428_135112.jpg,8.382408122997731e-05,0.2842412292957306,0.011473452672362328,0,0.0
IMG_20250428_135132.jpg,8.474700734950602e-05,0.28368881344795227,0.010623815469443798,0,0.0
IMG_20250428_140234.jpg,9.26424254430458e-05,0.32717716693878174,0.01991882547736168,0,0.0
IMG_20250428_140339.jpg,9.366207814309746e-05,0.320005863904953,0.004113169386982918,0,0.0
IMG_20250428_140407.jpg,8.549824269721285e-05,0.3159658908843994,0.004886506590992212,0,0.0
IMG_20250428_140431.jpg,8.853714098222554e-05,0.32029929757118225,0.0047906083054840565,0,0.0
IMG_20250428_140502.jpg,8.962581341620535e-05,0.3185599148273468,0.005193484015762806,0,0.0
IMG_20250428_140526.jpg,8.869195153238252e-05,0.3171871304512024,0.00492812879383564,0,0.0
IMG_20250428_140541.jpg,6.96323040756397e-05,0.3209870457649231,0.020729616284370422,0,0.0
IMG_20250428_140554.jpg,7.794287375872955e-05,0.3265489637851715,0.024373648688197136,0,0.0
IMG_20250428_140643.jpg,8.132869697874412e-05,0.2743823826313019,0.027616430073976517,0,0.0
IMG_20250428_140704.jpg,8.059609535848722e-05,0.2888064682483673,0.028475314378738403,0,0.0
IMG_20250428_140718.jpg,7.510725845349953e-05,0.2757064700126648,0.029543984681367874,0,0.0
IMG_20250428_140745.jpg,8.831133891362697e-05,0.2755148410797119,0.01667994260787964,0,0.0
IMG_20250428_140811.jpg,0.0001111619858420454,0.282651424407959,0.010396008379757404,0,0.0
IMG_20250428_140834.jpg,0.0001236478128703311,0.2825104892253876,0.008246112614870071,0,0.0
IMG_20250428_140850.jpg,0.00012277766654733568,0.28371956944465637,0.012606268748641014,0,0.0
IMG_20250428_140908.jpg,0.00012099999003112316,0.28113555908203125,0.01237266231328249,0,0.0
IMG_20250428_131421.jpg,9.188358671963215e-05,0.4062790274620056,0.042956750839948654,0,0.0
IMG_20250428_131732.jpg,7.934818131616339e-05,0.282151997089386,0.006424827501177788,0,0.0
IMG_20250428_131819.jpg,8.105800952762365e-05,0.2819404602050781,0.005213615018874407,0,0.0
IMG_20250428_131948.jpg,9.843074803939089e-05,0.41643479466438293,0.003181963227689266,0,0.0
IMG_20250428_132047.jpg,9.483328904025257e-05,0.40347641706466675,0.0022879564203321934,0,0.0
IMG_20250428_132135.jpg,9.031069203047082e-05,0.4198587238788605,0.0024031144566833973,0,0.0
IMG_20250428_132304.jpg,7.249223563121632e-05,0.4677630662918091,0.015669001266360283,0,0.0
IMG_20250428_132332.jpg,7.339328294619918e-05,0.46218162775039673,0.014328802935779095,0,0.0
IMG_20250428_132349.jpg,7.396879664156586e-05,0.45634400844573975,0.0070115309208631516,0,0.0
IMG_20250428_132412.jpg,7.129985897336155e-05,0.3119542598724365,0.01192534901201725,0,0.0
IMG_20250428_132442.jpg,7.473873120034114e-05,0.31397563219070435,0.013183215633034706,0,0.0
IMG_20250428_132521.jpg,8.606956544099376e-05,0.30664053559303284,0.0034250696189701557,0,0.0
IMG_20250428_132554.jpg,8.484144200338051e-05,0.29667767882347107,0.0025600455701351166,0,0.0
IMG_20250428_132727.jpg,8.731893467484042e-05,0.3229161500930786,0.009542500600218773,0,0.0
IMG_20250428_132804.jpg,8.704452193342149e-05,0.30911514163017273,0.00444468529894948,0,0.0
IMG_20250428_132854.jpg,7.86876626079902e-05,0.3976832628250122,0.022711273282766342,0,0.0
IMG_20250428_132943.jpg,9.341669647255912e-05,0.32026827335357666,0.003004350233823061,0,0.0
IMG_20250428_133113.jpg,8.554937812732533e-05,0.3089393675327301,0.0024371522013098,0,0.0
IMG_20250428_133147.jpg,8.741708734305575e-05,0.31633850932121277,0.0026525442954152822,0,0.0
IMG_20250428_133224.jpg,9.05753840925172e-05,0.3197948932647705,0.0028568219859153032,0,0.0
IMG_20250428_133250.jpg,8.600122964708135e-05,0.3103480935096741,0.0024480472784489393,0,0.0
IMG_20250428_133340.jpg,6.732527981512249e-05,0.3183600604534149,0.003575253998860717,0,0.0
IMG_20250428_133408.jpg,8.825308759696782e-05,0.30350518226623535,0.0030867906752973795,0,0.0
IMG_20250428_133429.jpg,8.757744217291474e-05,0.30888476967811584,0.0033157241996377707,0,0.0
IMG_20250428_133455.jpg,8.225669444072992e-05,0.3006353974342346,0.002456065732985735,0,0.0
IMG_20250428_133521.jpg,8.779711060924456e-05,0.3040640652179718,0.002792094135656953,0,0.0
IMG_20250428_133559.jpg,6.923093314981088e-05,0.3057156503200531,0.011052821762859821,0,0.0
IMG_20250428_133634.jpg,7.177822408266366e-05,0.3092791438102722,0.013281146995723248,0,0.0
IMG_20250428_133707.jpg,7.369329978246242e-05,0.29838064312934875,0.007965954020619392,0,0.0
IMG_20250428_134211.jpg,7.370990351773798e-05,0.3188682496547699,0.02463439479470253,0,0.0
IMG_20250428_134231.jpg,6.983466300880536e-05,0.31991907954216003,0.022430462762713432,0,0.0
IMG_20250428_135520.jpg,9.614741429686546e-05,0.40273213386535645,0.029192065820097923,0,0.0
IMG_20250428_135553.jpg,9.198537736665457e-05,0.2702697515487671,0.007234501652419567,0,0.0
IMG_20250428_135624.jpg,8.754172449698672e-05,0.3015725910663605,0.00688612274825573,0,0.0
IMG_20250428_135701.jpg,8.737549069337547e-05,0.2864660620689392,0.004328425042331219,0,0.0
IMG_20250428_135723.jpg,8.540259295841679e-05,0.28478214144706726,0.004824403673410416,0,0.0
IMG_20250428_135753.jpg,8.761729259276763e-05,0.28178277611732483,0.004104867577552795,0,0.0
IMG_20250428_135826.jpg,7.018998439889401e-05,0.2851060926914215,0.017073512077331543,0,0.0
IMG_20250428_135842.jpg,6.98744916007854e-05,0.32076495885849,0.02318400703370571,0,0.0
IMG_20250428_135859.jpg,7.097228080965579e-05,0.2891943156719208,0.016036828979849815,0,0.0
IMG_20250428_135915.jpg,7.602500409120694e-05,0.29535654187202454,0.01806010864675045,0,0.0
IMG_20250428_135936.jpg,6.890616350574419e-05,0.3206905722618103,0.014521084725856781,0,0.0
IMG_20250428_140052.jpg,8.766953396843746e-05,0.287424236536026,0.006586933508515358,0,0.0
IMG_20250428_140110.jpg,8.760275522945449e-05,0.28817200660705566,0.008556165732443333,0,0.0
IMG_20250428_140125.jpg,8.796463225735351e-05,0.2879701852798462,0.006354887969791889,0,0.0
IMG_20250428_140147.jpg,8.756968600209802e-05,0.2859916388988495,0.007706086151301861,0,0.0
IMG_20250428_140204.jpg,8.723779319552705e-05,0.28295114636421204,0.004914158955216408,0,0.0
20250401_115912.jpg,8.058310049818829e-05,0.47378483414649963,0.046710774302482605,0,0.0
20250401_120018.jpg,0.00011815659672720358,0.48090240359306335,0.11424928903579712,0,0.0
20250401_120048.jpg,0.00012099896412109956,0.4688703119754791,0.11732355505228043,0,0.0
20250401_120105.jpg,0.00010891054262174293,0.47686222195625305,0.11343912780284882,0,0.0
20250401_120128.jpg,0.0001015266971080564,0.4757876396179199,0.11934249103069305,0,0.0
20250401_120146.jpg,0.00012204054655740038,0.47369128465652466,0.11427444219589233,0,0.0
20250401_120158.jpg,0.00011498950334498659,0.4722183048725128,0.10622383654117584,0,0.0
20250401_120211.jpg,0.00011876396456500515,0.4732370376586914,0.10265602916479111,0,0.0
20250401_120226.jpg,0.00010193489288212731,0.4749554395675659,0.10503408312797546,0,0.0
20250401_120241.jpg,0.00011732868006220087,0.47117745876312256,0.10625489801168442,0,0.0
20250401_120302.jpg,9.78564057732001e-05,0.4729920029640198,0.08662163466215134,0,0.0
20250401_120323.jpg,0.00010294053208781406,0.4684760570526123,0.1104532927274704,0,0.0
20250401_120346.jpg,9.713347390061244e-05,0.4809221029281616,0.10083173960447311,0,0.0
20250401_120359.jpg,0.0001085744661395438,0.46956032514572144,0.10318897664546967,0,0.0
20250401_120411.jpg,0.00010632583143888041,0.4703015685081482,0.1031322032213211,0,0.0
20250401_120429.jpg,9.487381612416357e-05,0.47083479166030884,0.10290014743804932,0,0.0
20250401_120444.jpg,9.926996426656842e-05,0.4742153286933899,0.09868209064006805,0,0.0
20250401_120502.jpg,0.0001181131083285436,0.4776971638202667,0.0967380627989769,0,0.0
20250401_120514.jpg,9.283139661420137e-05,0.47792771458625793,0.10675503313541412,0,0.0
20250401_120533.jpg,8.984537998912856e-05,0.47324705123901367,0.09741159528493881,0,0.0
1.jpg,0.0005487084272317588,0.3900695741176605,0.008647282607853413,0,0.0
10.jpg,0.00028333067893981934,0.29933008551597595,0.0022968153934925795,0,0.0
11.jpg,0.0002451408072374761,0.28776806592941284,0.0025397895369678736,0,0.0
12.jpg,0.0008623931789770722,0.3260965943336487,0.005517092067748308,0,0.0
13.jpg,0.0002446338767185807,0.29820114374160767,0.002218152629211545,0,0.0
14.jpg,0.00013585785927716643,0.2929057478904724,0.002073002280667424,0,0.0
15.jpg,0.0001849801919888705,0.2954348623752594,0.001975378720089793,0,0.0
16.jpg,0.00014900618407409638,0.2937350273132324,0.0017973992507904768,0,0.0
17.jpg,0.00017620445578359067,0.32470765709877014,0.0021276394836604595,0,0.0
18.jpg,0.00021704449318349361,0.3069845736026764,0.0028577616903930902,0,0.0
19.jpg,0.000223943789023906,0.3126395344734192,0.0027271241415292025,0,0.0
2.jpg,0.0007950768340379,0.3152688145637512,0.005681663751602173,0,0.0
20.jpg,0.00040170058491639793,0.30732011795043945,0.0027135361451655626,0,0.0
3.jpg,0.00014704484783578664,0.29041588306427,0.0018513991963118315,0,0.0
31.jpg,0.00017529116303194314,0.30180487036705017,0.0021520203445106745,0,0.0
32.jpg,0.0002718890318647027,0.2969892621040344,0.002455740701407194,0,0.0
33.jpg,0.0003049104707315564,0.30094271898269653,0.0023513794876635075,0,0.0
34.jpg,0.0002993245143443346,0.30004772543907166,0.0024302522651851177,0,0.0
35.jpg,0.00022147932031657547,0.2951706647872925,0.0024119631852954626,0,0.0
36.jpg,0.0002045991423074156,0.29567182064056396,0.0019481652416288853,0,0.0
37.jpg,0.0002850402961485088,0.30869582295417786,0.0022490802221000195,0,0.0
38.jpg,0.0002541355788707733,0.2930476665496826,0.0019428697414696217,0,0.0
39.jpg,0.0002346702094655484,0.2962323725223541,0.002231510588899255,0,0.0
4.jpg,0.00022601378441322595,0.29613450169563293,0.002527305856347084,0,0.0
40.jpg,0.0003927386715076864,0.31983181834220886,0.003658391535282135,0,0.0
5.jpg,0.0001989530719583854,0.2894665002822876,0.0020289174281060696,0,0.0
6.jpg,0.00020298248273320496,0.28673577308654785,0.002220067661255598,0,0.0
7.jpg,0.00021867633040528744,0.29460668563842773,0.00200468092225492,0,0.0
8.jpg,0.00025976652977988124,0.285025417804718,0.0021814610809087753,0,0.0
9.jpg,0.00024865148589015007,0.29381707310676575,0.0021140342578291893,0,0.0
picture1.jpg,8.906945731723681e-05,0.3670156002044678,0.017496027052402496,0,0.0
picture10.jpg,7.884178194217384e-05,0.3511592745780945,0.0048312959261238575,0,0.0
picture11.jpg,7.921073120087385e-05,0.3634662330150604,0.006645035929977894,0,0.0
picture12.jpg,7.821865438017994e-05,0.3525927662849426,0.005563800223171711,0,0.0
picture13.jpg,7.829043897800148e-05,0.3450947403907776,0.0036248101387172937,0,0.0
picture14.jpg,8.017510117497295e-05,0.3637441396713257,0.004668396431952715,0,0.0
picture15.jpg,7.860418554628268e-05,0.32670333981513977,0.0030192190315574408,0,0.0
picture16.jpg,7.1609829319641e-05,0.3239002227783203,0.0028794812969863415,0,0.0
picture17.jpg,7.853015995351598e-05,0.35815665125846863,0.0072527360171079636,0,0.0
picture18.jpg,7.67979581723921e-05,0.34431251883506775,0.0070665255188941956,0,0.0
picture19.jpg,7.991871825652197e-05,0.3753632605075836,0.006918022874742746,0,0.0
picture2.jpg,8.181517478078604e-05,0.3537957966327667,0.02812887914478779,0,0.0
picture20.jpg,8.063831046456471e-05,0.39786121249198914,0.014591981656849384,0,0.0
picture21.jpg,9.070632950169966e-05,0.3365890383720398,0.00952855870127678,0,0.0
picture22.jpg,9.132645936915651e-05,0.3366199731826782,0.007498142309486866,0,0.0
picture23.jpg,8.873577462509274e-05,0.3393976390361786,0.006493534427136183,0,0.0
picture24.jpg,8.520898700226098e-05,0.33697789907455444,0.007707013748586178,0,0.0
picture25.jpg,8.71735974214971e-05,0.3449835777282715,0.00831305980682373,0,0.0
picture26.jpg,9.904964099405333e-05,0.3387015461921692,0.007743303198367357,0,0.0
picture27.jpg,8.617097773822024e-05,0.3428705632686615,0.009081326425075531,0,0.0
picture28.jpg,8.850506856106222e-05,0.34180840849876404,0.00624353252351284,0,0.0
picture29.jpg,8.335903839906678e-05,0.33624202013015747,0.005604275036603212,0,0.0
picture3.jpg,8.862718823365867e-05,0.36554425954818726,0.013157377950847149,0,0.0
picture30.jpg,7.796755380695686e-05,0.36792096495628357,0.013209979049861431,0,0.0
picture4.jpg,8.057712693698704e-05,0.34624797105789185,0.005236627999693155,0,0.0
picture5.jpg,8.178505959222093e-05,0.3873971402645111,0.010552500374615192,0,0.0
picture6.jpg,7.985333650140092e-05,0.37849369645118713,0.005444855894893408,0,0.0
picture7.jpg,7.628863386344165e-05,0.3628409504890442,0.004524209536612034,0,0.0
picture8.jpg,7.67154706409201e-05,0.3582902252674103,0.0058022765442729,0,0.0
picture9.jpg,7.860868208808824e-05,0.3700350224971771,0.008360987529158592,0,0.0
21.jpg,0.0001222010178025812,0.29091814160346985,0.002167797414585948,0,0.0
22.jpg,0.0001975290069822222,0.285819411277771,0.0018238129559904337,0,0.0
23.jpg,0.00022515642922371626,0.3016202449798584,0.00230289064347744,0,0.0
24.jpg,0.0002988768392242491,0.2894657254219055,0.0021787071600556374,0,0.0
25.jpg,0.00017648474022280425,0.3001214265823364,0.0019919469486922026,0,0.0
26.jpg,0.00023555904044769704,0.29783451557159424,0.002238623099401593,0,0.0
27.jpg,0.0002737308095674962,0.2942822277545929,0.0023291916586458683,0,0.0
28.jpg,0.00017862212553154677,0.2917518615722656,0.001879304414615035,0,0.0
29.jpg,0.00020206334011163563,0.29390013217926025,0.0021318939980119467,0,0.0
30.jpg,0.00017579867562744766,0.3048900365829468,0.002902186941355467,0,0.0
picture1.jpg,9.164504444925115e-05,0.33565589785575867,0.00899357721209526,0,0.0
picture10.jpg,8.950316987466067e-05,0.33682966232299805,0.008694211021065712,0,0.0
picture2.jpg,8.260286995209754e-05,0.33809199929237366,0.005972784478217363,0,0.0
picture3.jpg,7.798018486937508e-05,0.3413311541080475,0.0054844641126692295,0,0.0
picture4.jpg,8.076488302322105e-05,0.33452779054641724,0.005092943552881479,0,0.0
picture5.jpg,8.345495007233694e-05,0.33618229627609253,0.004587792791426182,0,0.0
picture6.jpg,8.297479507746175e-05,0.341263085603714,0.006224192678928375,0,0.0
picture7.jpg,9.524456254439428e-05,0.34261685609817505,0.01606605015695095,0,0.0
picture8.jpg,8.740467455936596e-05,0.3352028429508209,0.00500284880399704,0,0.0
picture9.jpg,8.758129115449265e-05,0.3444174528121948,0.006902263965457678,0,0.0
